name,business_status,price_level,place_id,rating,types,lat,lng,open,old_neighborhood,neighborhood,borough,pull_date,pull_datetime,pull_week
Armando's Kitchen East,CLOSED_TEMPORARILY,NA,ChIJeTYorOlcwokR_7gY0mdTgDg,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6469564,-73.9041019,FALSE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Heng Chang,OPERATIONAL,1,ChIJE5N1ANhcwokR_KYNwmjglG8,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6328012,-73.8896735,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Rockaway Gourmet Deli,OPERATIONAL,1,ChIJ6z8bselcwokRQzAxUD__Z1Q,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6466581,-73.9041708,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Fix U Plate,OPERATIONAL,2,ChIJdYNRJehcwokR3gFwqsvotbo,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6454134,-73.9028782,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Win Hing,OPERATIONAL,NA,ChIJ9V6U9iddwokRy6VhAD4aldA,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6337783,-73.88871739999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Canarsie Chicken & Gyro,OPERATIONAL,NA,ChIJJz8YBsRcwokRcaC-qG6Olvw,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6399667,-73.9059949,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Sallys Fish and Things,OPERATIONAL,NA,ChIJZ2m5BcRcwokRmuXiV9WCen8,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63998489999999,-73.90607159999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Popeyes Louisiana Kitchen,OPERATIONAL,1,ChIJ8TK3FyhdwokRbKC7bluSj1I,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6320437,-73.88855610000002,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Blue Gate Lounge,OPERATIONAL,2,ChIJt96OyulcwokR6bKOLX6CwME,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6462449,-73.9037793,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Yi Hong,OPERATIONAL,1,ChIJp68DxNpcwokRcw_dtphAqNI,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6360412,-73.899778,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
1430 Food Corp 1,OPERATIONAL,NA,ChIJEajyI-hcwokRwvKY0o1QQyA,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.6451466,-73.9025006,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Arch Diner,OPERATIONAL,2,ChIJJUmq8bNcwokRTpgmhFIepj8,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6316,-73.919,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Chloe's,OPERATIONAL,2,ChIJ1yDZo9tcwokRszoQKthSSwg,3.8,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.637628,-73.89741699999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Tastee Pattee,OPERATIONAL,2,ChIJzyKyGehcwokRHUbdwOvZlOc,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6451674,-73.9020795,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Kreyol Flavor,OPERATIONAL,NA,ChIJjdHmMGpdwokRvE6ryaWjQco,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6369739,-73.9115947,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
IHOP,OPERATIONAL,1,ChIJ5Z4FUOJcwokRJeG0wYDX_jw,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.650132,-73.89008919999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Gyro Fried Chicken,OPERATIONAL,NA,ChIJTbbkOehcwokR4i-17IN_jFY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6457847,-73.90283869999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Golden Village,OPERATIONAL,NA,ChIJJTGIPLFcwokRLggr86NuNaw,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6339574,-73.9192875,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Honey Bee's,OPERATIONAL,2,ChIJcaiMqdtcwokRojipAOKeadU,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6369493,-73.8976282,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Mei Wei,OPERATIONAL,1,ChIJ0ft7-sdcwokR7BAPJ1B4yRY,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6368088,-73.9119408,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Popeyes Louisiana Kitchen,OPERATIONAL,1,ChIJ281I78dcwokRQhEMpF_GRfE,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6369739,-73.9115947,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
I Land Fish Meat & Eatery,OPERATIONAL,NA,ChIJR_J567dcwokRbT3BG9iKGKs,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63536240000001,-73.9138303,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Nicky's,OPERATIONAL,1,ChIJw7L47LdcwokRccLb6LLi7bI,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6356078,-73.9137284,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Wendy's,OPERATIONAL,1,ChIJ4Z3KIf5EwokRXcV8wBXMFl8,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6349652,-73.9146578,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Chen's Garden,OPERATIONAL,1,ChIJcwPWXuJcwokRMsEbB2eMpzY,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6495683,-73.8887677,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Dacta Bird,OPERATIONAL,NA,ChIJVX-LJLpcwokRCT67omEbAY0,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6388199,-73.9189191,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Suede,OPERATIONAL,2,ChIJCzJpxbxcwokRG0OoiR4xs30,4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6445896,-73.9233924,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Little Caesars Pizza,OPERATIONAL,1,ChIJzyr15bdcwokRHvZle2U8UMk,4.1,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6354845,-73.91267409999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Golden Krust Caribbean Restaurant,OPERATIONAL,1,ChIJ05DigbRcwokRruHp4l-sTh8,4,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.630326,-73.919127,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Caoba,OPERATIONAL,1,ChIJ9Rr_A_tcwokRDFnISL8hQ00,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.65608539999999,-73.89774539999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Popeyes Louisiana Kitchen,OPERATIONAL,1,ChIJQxyKSuhcwokRzOzjyfMq1F8,3.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6463661,-73.90325159999999,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Maria's,OPERATIONAL,NA,ChIJG4OGse5cwokRhN_GXTxSKC8,3.8,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6504945,-73.9057018,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
New Fu Sing Restaurant,OPERATIONAL,NA,ChIJdySiObpcwokRyP3iK4wc5pg,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6390174,-73.9195477,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
La Tranquilité L'Impressioniste,OPERATIONAL,1,ChIJf1WPQMFcwokR07LgCzrdMBs,3.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.636077,-73.898905,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Golden Krust Caribbean Restaurant,OPERATIONAL,1,ChIJP0KtjRxdwokRWM0FEAowTOg,3.9,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.646741,-73.883336,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
China One,OPERATIONAL,NA,ChIJNxIPqcZcwokRrCQOyESC_1k,3.8,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6399818,-73.906795,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Grand Panda,OPERATIONAL,1,ChIJcVgxg-ZcwokRPpylRpmh-gw,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6487896,-73.8971059,TRUE,"Canarsie, Brooklyn",Canarsie, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
CREMINI'S - Aperitivo&Kitchen,OPERATIONAL,NA,ChIJc752HKFbwokRACCC8-zc3lg,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.67495960000001,-73.9992896,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Santo Brúklin,OPERATIONAL,NA,ChIJ282zaAdbwokR_rp4kbjIU5o,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6751049,-73.999590799999993,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Gersi,OPERATIONAL,2,ChIJtYepGlpawokRWA-rkbFEHSg,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6834213,-73.9956516,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Fragole,OPERATIONAL,2,ChIJb1KxsVlawokRdYrhlC_2ryI,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6808589,-73.99681029999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Avlee Greek Kitchen,OPERATIONAL,2,ChIJh3nOK1hawokRSc7911o3J3c,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6798932,-73.9948781,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
GATSU GATSU,OPERATIONAL,NA,ChIJHTcudapbwokRqMD1rsO1sFY,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.685077,-73.99179509999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Panzerotti Bites,OPERATIONAL,NA,ChIJbZJr5lBawokRzGYFLWhrg44,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6837402,-73.9923697,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Aperture,CLOSED_TEMPORARILY,2,ChIJ-_Twk_ZawokRbJQ6djPTc54,4.2,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.675007,-73.999685,FALSE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
La Cigogne,OPERATIONAL,2,ChIJJ13o4FtawokR6Nk-NchRJIM,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.68348599999999,-73.999295,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Enoteca,OPERATIONAL,2,ChIJi1Er7llawokRNqS9ZX3ajvU,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.68212279999999,-73.9957581,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Lucali,OPERATIONAL,2,ChIJ395CMVlawokRt2oLH_8zmvI,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6818053,-74.0002926,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
FOB,OPERATIONAL,2,ChIJof7Qy1BawokR0fJeTj_mRRM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.682617,-73.993132,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Buttermilk Channel,CLOSED_TEMPORARILY,2,ChIJGSiOX_ZawokRitkShQLGU_A,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.675988,-73.99922099999999,FALSE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Frankies 457 Spuntino,OPERATIONAL,2,ChIJm7uvMfZawokRNR0XRCotzWY,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6773861,-73.99815000000001,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
El Mate,OPERATIONAL,2,ChIJ10N9AklawokR2-1wwbAF7Qc,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6750592,-73.9996555,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Bar Bruno,OPERATIONAL,2,ChIJD_vG4ltawokRE4BzRSy5BBk,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6834186,-73.99991709999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Court Street Grocers,OPERATIONAL,1,ChIJQ61ZWvZawokRWEqF6K2YJ0s,4.7,"c(""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.6762056,-73.9986694,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Marco Polo,CLOSED_TEMPORARILY,2,ChIJMQaH8VlawokRbgV_LdYg6Yk,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.682223,-73.99579299999999,FALSE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Vinny's,OPERATIONAL,2,ChIJwcrFSFdawokR0u_-xs509gs,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6818401,-73.9934938,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Emma's Torch,OPERATIONAL,2,ChIJ__9jKlhawokRngrnL7nFFYA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6799808,-73.9948252,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
White Maize,OPERATIONAL,NA,ChIJ2xbBylBawokRtPf5OH5QARE,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6824395,-73.9931515,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
East Wind Snack Shop,OPERATIONAL,NA,ChIJj1-iPq1bwokRVmQU3r1WZ68,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6831833,-73.9926789,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Big Tiny,CLOSED_TEMPORARILY,NA,ChIJeTg3wlBawokRJ4iUc-glO4g,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6834632,-73.99284759999999,FALSE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Ugly Baby,OPERATIONAL,2,ChIJ7RSHClhawokR-m8p8Ny_vR8,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6778956,-73.9960619,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Za-Ya Ramen,OPERATIONAL,2,ChIJTzVPuvZawokRbuyfTdnuwGw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6742037,-73.9996944,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Boran,OPERATIONAL,2,ChIJ__8-glhawokRIO4EVluMr6s,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.678239,-73.998142,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Mama Capri,OPERATIONAL,NA,ChIJG6xRb7NbwokR_wukK6JZG0k,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6833008,-73.9926215,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Verde on Smith,OPERATIONAL,2,ChIJv9sG_FBawokRla6TIaJSNM4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6844242,-73.9921591,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Leyenda,OPERATIONAL,2,ChIJIwqX_VBawokRu1FyN2OVoh4,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.68426669999999,-73.99189799999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Le Petit Cafe,OPERATIONAL,2,ChIJyyFDQfZawokRfjYuZQVTu4s,4.4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.67674359999999,-73.99884229999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
The Burrito Spot,OPERATIONAL,NA,ChIJV1uutypbwokRszc09rqOAfI,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.674705,-73.99794709999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Sam's,OPERATIONAL,2,ChIJj7ehcVBawokRTAvwlbpTvIw,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6858677,-73.99437739999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Vekslers,OPERATIONAL,2,ChIJSy3dh1tawokR85LNxOGm9es,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6853178,-74.0005195,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
El Mexicano,OPERATIONAL,NA,ChIJ-ZIunfZawokRu8izRYR_WSc,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6754233,-74.0005217,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Kittery,OPERATIONAL,2,ChIJB8QRQ1dawokRCSivPG4ThvI,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.681417,-73.99389,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Osaka,OPERATIONAL,2,ChIJE061flpawokRjutCYPxGpk8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.684815,-73.9948594,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Cafe Luluc,OPERATIONAL,2,ChIJCeSj_lBawokRiFzZ1p5abo8,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.684494,-73.9922246,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Petite Crevette,OPERATIONAL,2,ChIJV1zyHlxawokRfyvJfCPJ33s,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6839022,-74.0018379,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Sal's Pizza Store,OPERATIONAL,1,ChIJ119wCVpawokR5A6oYB9ddgY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6836079,-73.9951494,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Ferdinando's Focacceria,OPERATIONAL,2,ChIJH5K_GVxawokRSbTRZ6HvvWs,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6842226,-74.0018494,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Jolie Cantina,CLOSED_TEMPORARILY,2,ChIJHUiM3E1awokR5Et6Gc8zWGU,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6836039,-73.9924666,FALSE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
MAMA MARIA'S,OPERATIONAL,2,ChIJCdawDlpawokRpFz8GOyU8bI,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6835545,-73.9951737,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Darna Falafel,OPERATIONAL,1,ChIJ7yKrBFBawokRAdrvBUUCbZs,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6870485,-73.9937984,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Frank's,OPERATIONAL,NA,ChIJXbcuI1hawokR-oHMILRcqqM,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6791887,-73.99543779999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Awash,CLOSED_TEMPORARILY,2,ChIJIa_neVBawokRlGRk-3CZ1rM,4.4,"c(""art_gallery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.685764,-73.994475,FALSE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Bar San Miguel,OPERATIONAL,2,ChIJB7DcQldawokRn0ot1gyAk9c,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.68138889999999,-73.9938889,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Mooburger,OPERATIONAL,2,ChIJRRUZd1BawokRmhjOmGFUmAE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6858338,-73.99445399999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
June,OPERATIONAL,2,ChIJo7kAbVBawokRKkafvpa2WLM,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6860636,-73.9938871,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Mezcal's,OPERATIONAL,2,ChIJYXisYPZawokRmqCn19eMu2Y,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.676084,-73.999115,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
Planted Cafe,OPERATIONAL,NA,ChIJpcGRl69bwokRS_e_42zGkYM,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.6805149,-73.99450379999999,TRUE,"Carroll Gardens, Brooklyn",Carroll Gardens, Brooklyn,2020-06-18,2020-06-19T01:20:22Z,25
