name,business_status,price_level,place_id,rating,types,lat,lng,open,neighborhood,pull_date,pull_datetime,pull_week
Taino,OPERATIONAL,1,ChIJa44e-J32wokRhs0HP5pImbI,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8415858,-73.935892,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
La Dinastia,OPERATIONAL,1,ChIJGaxrhp72wokRssXfeZ0Kz24,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.843199,-73.939425,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Hudson View,CLOSED_TEMPORARILY,2,ChIJNdjH6KD2wokRGfGnTcpM4AQ,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8507004,-73.9380798,FALSE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Lulo,OPERATIONAL,1,ChIJSxOGSxv0wokRdAbqsJooeL8,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8557041,-73.928811,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
King Garden,OPERATIONAL,1,ChIJyVNSdR70wokRWQu6DP9KiL0,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.85187699999999,-73.9346509,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
El Conde Nuevo,OPERATIONAL,2,ChIJCfsQop_2wokRk08Nl500C1c,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8461405,-73.9386957,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Mambi,OPERATIONAL,1,ChIJu3XVJaD2wokR8vwbqmztsPk,4.3,"c(""meal_delivery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8477172,-73.9382545,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Junior's Seafood,OPERATIONAL,NA,ChIJbVhWY6D2wokRKuJ6OmeK4mo,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8494385,-73.9367656,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Tu Sonrisa,OPERATIONAL,1,ChIJE6pcBZ72wokRKcPfbEuZ-5M,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8428549,-73.93680379999999,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Lola Lola,OPERATIONAL,2,ChIJSwYI35_2wokRVEMQXx1qz4Q,4.1,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8455715,-73.9362221,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Marisco Centro,OPERATIONAL,2,ChIJ2ZpwJxz0wokRCAMDz97l_mw,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.85141,-73.93181799999999,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Rain II,OPERATIONAL,2,ChIJN_QRz5z2wokREhHN2z-UcgY,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8383712,-73.94005229999999,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Chop Chop,OPERATIONAL,2,ChIJRaJSShn0wokRY0TgYHYfpEY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8501832,-73.9297252,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Sushi Yu 2,OPERATIONAL,2,ChIJS6BJPaH2wokR9QTspUZ8WRM,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8514139,-73.9394409,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Wimpy's,OPERATIONAL,NA,ChIJxYnzbp72wokRCbdeDOcnXCI,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8432683,-73.9379079,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
George's Pizzaria,OPERATIONAL,1,ChIJZbt1k6D2wokRfmjsJlDAzh0,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8504356,-73.9371051,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Chimi Luisa,OPERATIONAL,1,ChIJoTe6-B_0wokRVMXL1VNj6_U,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.84711739999999,-73.9355597,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Empanadas Monumental,OPERATIONAL,1,ChIJMfGz1IX2wokRfiOm3uH2IJ0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.833716,-73.944817,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Famous Famiglia Pizzeria,OPERATIONAL,1,ChIJj88NOJz2wokRl_fXWQJcyHY,4.3,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.841695,-73.93904189999999,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
L'Fonda,OPERATIONAL,2,ChIJu-IHmIP2wokRTUv3PE1_xqM,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8348636,-73.9403648,TRUE,Washington Heights,2020-06-04,2020-06-04T18:30:31Z,23
Sylvia's,OPERATIONAL,2,ChIJb8Xw0wz2wokRXhp1-HSLvkI,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8086445,-73.944479,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Babbalucci,OPERATIONAL,2,ChIJKSbSKg32wokRtNVq1dEKE-8,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8089231,-73.9449609,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Melba's,OPERATIONAL,2,ChIJ-bhM6yL2wokRAtIoWi_TL2k,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.803102,-73.95656579999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
The Edge Harlem,OPERATIONAL,2,ChIJ2d54lnr2wokRK-62uG2nIx8,4.5,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8198868,-73.9461127,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Sottocasa Pizzeria Harlem,OPERATIONAL,2,ChIJM1oV8w32wokR9gt0ynHqypM,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8055464,-73.9474615,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Amy Ruth's,OPERATIONAL,2,ChIJ7V-ZqxH2wokRwaES4IMqwQU,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8025539,-73.9502679,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Belle Harlem,OPERATIONAL,NA,ChIJq6p2S3f2wokRjOhlXzoI6TY,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.81735949999999,-73.94169959999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Maison Harlem,OPERATIONAL,2,ChIJd3H89mz2wokRdk5JHB3Aino,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8121556,-73.95159470000002,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Lido Harlem Restaurant,OPERATIONAL,2,ChIJ2yTMoxb2wokRixfwCY3ltok,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8049256,-73.95476049999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Seasoned Vegan,OPERATIONAL,2,ChIJ75sJpRD2wokRGEATt_gZuz0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.800663,-73.95273999999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Abyssinia,OPERATIONAL,2,ChIJkwmZtnH2wokRcOy1PUOcBlY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8160858,-73.946028,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
BLVD Bistro NY,OPERATIONAL,2,ChIJd9WGjg32wokRD-tzqpGQTSY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8043626,-73.95575149999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Barawine Harlem,OPERATIONAL,2,ChIJ_WGAABL2wokRNthCl_PuyFc,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8045907,-73.9474438,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Yatenga,OPERATIONAL,2,ChIJLS3UZHH2wokRAGlJECm9GeY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.81435,-73.9440528,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Fumo Harlem,OPERATIONAL,2,ChIJLe70p2X2wokReDA-X8LGqZE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8214251,-73.95063569999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
SETTEPANI,OPERATIONAL,2,ChIJsWCOAA72wokRfHCK0ztm1Vs,4.4,"c(""bakery"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.80433,-73.94754000000002,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Harlem Tavern,OPERATIONAL,2,ChIJZ-Drlhb2wokREuV4YeyyZcc,4.1,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8047593,-73.9554794,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Chez Jacob,OPERATIONAL,2,ChIJ3QIzHG72wokR2W-LyMttEAw,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8151279,-73.9477733,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Ponty Bistro,OPERATIONAL,2,ChIJNYJPTHf2wokRhjM4dcIZnE4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8176534,-73.94167259999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Corner Social,OPERATIONAL,2,ChIJ_TI4LA32wokR_4hB-16nbas,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.80867,-73.9452014,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
The Cecil Steakhouse,OPERATIONAL,3,ChIJoUvcXRH2wokRAhEdgCkJpKQ,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8047705,-73.952519,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Bono Trattoria,OPERATIONAL,2,ChIJNbJQ54f2wokRPxHl6aTGio0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.830224,-73.94732900000001,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Il Cafe Latte 1,OPERATIONAL,2,ChIJmQZU-BH2wokR77fs9FoxIrg,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8043667,-73.9483333,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Mo's Burgers,OPERATIONAL,NA,ChIJna9xmRX3wokRpx4N5jElZ48,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.803242,-73.9492308,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Lolo's Seafood Shack,OPERATIONAL,2,ChIJY1JBkBb2wokR4RybuTZSEcc,4.2,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8048198,-73.9557083,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Indian Summer Harlem,OPERATIONAL,NA,ChIJy_OuDa73wokRJYCMG8GWan8,4.9,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8058894,-73.9472847,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Dinosaur Bar-B-Que,OPERATIONAL,2,ChIJpcanZ0L2wokRoWs8p9gEJcM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8180137,-73.9608451,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
La Diagonal Agaveria,OPERATIONAL,2,ChIJbwMr8hP2wokRgdl6VnfsC_k,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.806158,-73.9530364,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Jin Ramen West Harlem,OPERATIONAL,2,ChIJSQm0BGr2wokRMlxPSzeSl2g,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8154135,-73.95887619999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Charles' Country Pan Fried Chicken,OPERATIONAL,2,ChIJ7_ptNH72wokRWJ29NvzJSd0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8146145,-73.94826739999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
La Lonchera,OPERATIONAL,NA,ChIJS-N6huP3wokRP-aJB_1FCl0,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8227228,-73.9537275,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Clay,OPERATIONAL,2,ChIJaSRAphT2wokRXj22CM-oIZI,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8095085,-73.9538899,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Sushi Inoue,OPERATIONAL,4,ChIJt3rLE3P2wokRApaaB2gVTOM,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8106508,-73.94385799999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Safari,OPERATIONAL,2,ChIJ9SEkNRH2wokRLU8tWoaMUog,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8038583,-73.9535533,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
VINATERÍA,OPERATIONAL,2,ChIJJSi1DBT2wokRGHCDOA6nQ2U,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8066227,-73.9540329,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Harlem Food Bar,OPERATIONAL,2,ChIJ-Rmj8xb2wokRKfvBCL7PDz8,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8027775,-73.9562217,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Tsion Cafe,OPERATIONAL,2,ChIJ6SiItn32wokRV0zrPxV_QlI,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.826321,-73.943403,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Cantina Taqueria & Tequila Bar,OPERATIONAL,NA,ChIJv-vTKg32wokR0Cj3epbby6w,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8089558,-73.9450854,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
The Grange,OPERATIONAL,2,ChIJEdlDwmT2wokRvcUBnxQfoBo,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8225205,-73.9493694,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
B2 Harlem,OPERATIONAL,3,ChIJ_0mF8xP2wokRbPP_qN56BKc,4.3,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.806208,-73.9532758,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Minton's Playhouse,OPERATIONAL,2,ChIJ38jfXRH2wokR3ZewiTRd9oU,4.5,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.804596,-73.95232299999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Trufa Restaurant,OPERATIONAL,2,ChIJu8YNJWT2wokRtKTDat-zTJ4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.823178,-73.95320269999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Sisters,OPERATIONAL,2,ChIJ4bMvkQv2wokRUPRQUqYPUEc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8050196,-73.94080629999999,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Renaissance Harlem,OPERATIONAL,2,ChIJy8PSLHL2wokR-6RfFmGybOk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8133633,-73.9447534,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
RDV-Rendezvous Harlem,CLOSED_TEMPORARILY,2,ChIJewxLnxf2wokRfbOGD7OOSSU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.80193879999999,-73.9569126,FALSE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Teranga,OPERATIONAL,NA,ChIJ5ZPpJvv3wokRC0HqmTJnIgk,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7961886,-73.949116,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Pikine,OPERATIONAL,NA,ChIJgdN7yRb2wokRrX83wvtHizs,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8042524,-73.9543604,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Harlem Public,OPERATIONAL,2,ChIJ1bpep2L2wokRjaoBxorAv1Q,4.5,"c(""meal_delivery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8287268,-73.9483738,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Frijolito's,OPERATIONAL,1,ChIJvTABP2T2wokRtBSCsNWE1qo,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.823386,-73.9523102,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Harlem Shake,OPERATIONAL,2,ChIJ_Wfccg32wokR_0Yoxz3R9a0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.80711,-73.9463378,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Jacob,OPERATIONAL,1,ChIJnxjnEHP2wokR-Dgf5gfBf50,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.810265,-73.9440245,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Cantina Taqueria & Tequila Bar,OPERATIONAL,2,ChIJaeLW3xn2wokRhwJ8WAh98dU,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8003715,-73.955043,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Chez Maty Et Sokhna (Formerly Keur Sokhna),OPERATIONAL,1,ChIJH_Y7KDiUwokR0ZWRv_LIjFk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8135225,-73.94470570000001,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Oso,OPERATIONAL,2,ChIJuYwVAmX2wokRTnBiQLDD6us,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.821993,-73.95026,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Angel of Harlem,OPERATIONAL,2,ChIJYSdWchP2wokRg1uEFJMWTQs,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.808059,-73.95242,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Zoma,OPERATIONAL,2,ChIJg4kAChf2wokRT6WHbvCsW0g,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8023205,-73.9566869,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
PEQUE Vinos & Tapas,OPERATIONAL,2,ChIJByleSHn2wokRbSfnFvRcLNw,4.4,"c(""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment"")",40.82247,-73.940642,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
FIELDTRIP,OPERATIONAL,NA,ChIJHTUt_L73wokRBkywY68ePoY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8016482,-73.9502914,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Maxwell's,OPERATIONAL,2,ChIJH58H0Rr2wokRGoC-L2Nm5RU,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7974645,-73.94847750000001,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Londel's,OPERATIONAL,2,ChIJs_TsZXr2wokRdBl8ZcKroXs,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.81936,-73.9442579,TRUE,Harlem,2020-06-04,2020-06-04T18:30:31Z,23
Max Soha,CLOSED_TEMPORARILY,2,ChIJFwjwtWr2wokRzG0O5G5QpIY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8113136,-73.9581736,FALSE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Pisticci,OPERATIONAL,2,ChIJxXmxz0H2wokRwYJIJ7aBB3s,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8141746,-73.9603204,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Community Food & Juice,OPERATIONAL,2,ChIJnSR09Dv2wokRz_B9gF6v96c,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8059222,-73.9657833,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Jin Ramen West Harlem,OPERATIONAL,2,ChIJSQm0BGr2wokRMlxPSzeSl2g,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8154135,-73.95887619999999,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Falafel On Broadway,OPERATIONAL,NA,ChIJT9849pL3wokRJRT3bFp3KI4,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8145112,-73.9596088,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Tartina,OPERATIONAL,2,ChIJz9tb0FNYwokR_Ge2LeC4E1A,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.80366799999999,-73.963742,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Massawa,OPERATIONAL,2,ChIJizsMQxX2wokRSD5_pzmhaYg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.809733,-73.958608,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
The Heights Bar & Grill,OPERATIONAL,2,ChIJMS6bmjv2wokRgIfSoY9u1gw,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.805167,-73.9663121,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Marlow Bistro,OPERATIONAL,2,ChIJtSHevTz2wokR1jY59paKMww,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.802973,-73.9642863,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Flat Top,CLOSED_TEMPORARILY,2,ChIJBWhERBX2wokRAkCnvxPY9lw,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8100471,-73.9584781,FALSE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Bettolona,OPERATIONAL,2,ChIJz8ge2kH2wokRqqZ-Lu5yiXU,4.4,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.81411740000001,-73.9597655,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Friedman's,OPERATIONAL,2,ChIJF-3dKz72wokRz2OYUSf9V1U,4.2,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8082681,-73.9598085,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Mel's Burger Bar,OPERATIONAL,2,ChIJ47x-nTv2wokR1ex6E_loTYs,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.804465,-73.966045,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
"314 - pizza, pasta & wine bar",OPERATIONAL,NA,ChIJx1MYBV_3wokRjeYHCXgKrJ8,4.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8108065,-73.9583802,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Toast Uptown,OPERATIONAL,2,ChIJbVAZC2r2wokRaRaEKh56x8U,4.4,"c(""meal_takeaway"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.814772,-73.959351,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Max Caffè,OPERATIONAL,2,ChIJ5bu6tGr2wokRW8xshG2qBvs,4.4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8108333,-73.95833329999999,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Symposium,OPERATIONAL,2,ChIJAfmpFDz2wokRGWWAhkafMwA,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.805465,-73.9642992,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Dig,OPERATIONAL,1,ChIJ36Dnijv2wokRLpJuNmIPssc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8055612,-73.9653484,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Junzi Kitchen,OPERATIONAL,2,ChIJ92N9DDz2wokR38VWvxg3qrE,4.3,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.80582,-73.9651587,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
V & T,OPERATIONAL,2,ChIJtUqk7Dz2wokRsi_5j6j1DHM,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.803391,-73.963921,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Oasis Jimma Juice Bar,OPERATIONAL,1,ChIJ2aD-C2r2wokRJshIrsOjOm8,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.815,-73.9591667,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
Elysian Fields,OPERATIONAL,NA,ChIJlXZKuDX3wokRxeOh8shaDHU,4.3,"c(""meal_delivery"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8088612,-73.9592644,TRUE,Morningside Heights,2020-06-04,2020-06-04T18:30:31Z,23
